detector_name,shape_name,param_name,param_value,keypoint_count,spatial_coverage,response_mean,response_std,response_max,repeatability,runtime_s,error
harris_pc,torus,k,0.004641588833612777,5.0,0.078125,-3.6116625073317037e-09,8.949157437645996e-09,4.286672103273718e-08,0.2,0.4333381750002445,
harris_pc,cone,k,0.01,5.0,0.078125,-8.612249878214928e-10,1.0351406974872073e-09,3.6892078342658845e-09,0.6,0.33865377600159263,
harris_pc,cube,k,0.01,8.0,0.125,-8.719752604247058e-09,1.2556657506503833e-08,4.687189755872049e-08,0.375,0.3222409379995952,
harris_pc,cuboid,k,0.01,9.0,0.140625,-8.726327962119201e-09,2.2590926352055844e-08,1.548704697128276e-07,0.2222222222222222,0.3254347609981778,
harris_pc,cylinder,k,0.01,0.0,0.0,-5.590062570964273e-09,5.871592028793008e-09,2.605754346405428e-08,,0.3233900419982092,
harris_pc,pyramid,k,0.01,6.0,0.09375,-1.2378792250330287e-09,2.2007366080244057e-09,7.5579728100115e-09,0.5,0.3288604830013355,
harris_pc,sphere,k,0.01,0.0,0.0,-2.8283353031842776e-09,8.150788542171698e-10,6.871217852194273e-09,,0.32360910799980047,
harris_pc,torus,k,0.01,5.0,0.078125,-1.218628948764089e-08,2.271956979867748e-08,1.1356100623833653e-07,0.2,0.3457537340000272,
harris_pc,cone,k,0.021544346900318832,5.0,0.078125,-2.6423434535138033e-09,1.7052678901155809e-09,8.343030865432745e-09,0.2,0.3606375029994524,
harris_pc,cube,k,0.021544346900318832,7.0,0.109375,-2.80458403427926e-08,1.896816756547335e-08,1.0304464956403228e-07,1.0,0.3199211379978806,
harris_pc,cuboid,k,0.021544346900318832,8.0,0.125,-2.8761929009823293e-08,4.6180104116741106e-08,3.3753756995071657e-07,0.5,0.31806065399723593,
harris_pc,cylinder,k,0.021544346900318832,0.0,0.0,-1.5757905047300104e-08,9.868361398788914e-09,5.7610702128127607e-08,,0.3197512619990448,
harris_pc,pyramid,k,0.021544346900318832,5.0,0.078125,-4.442641829251994e-09,3.465833727665617e-09,1.679256418222243e-08,0.6,0.3528751670019119,
harris_pc,sphere,k,0.021544346900318832,0.0,0.0,-6.639186807185018e-09,1.8893278994483465e-09,1.5852714819349768e-08,,0.31774188299823436,
harris_pc,torus,k,0.021544346900318832,4.0,0.0625,-3.0659763308102324e-08,5.245984530774466e-08,2.6829992191815425e-07,0.5,0.33804782000152045,
harris_pc,cone,k,0.046415888336127774,0.0,0.0,-6.479646863057681e-09,3.2308033237631858e-09,1.8369388645047967e-08,,0.322846909002692,
harris_pc,cube,k,0.046415888336127774,0.0,0.0,-6.968263418931496e-08,3.403118637869245e-08,2.2406517511883408e-07,,0.31719957500172313,
harris_pc,cuboid,k,0.046415888336127774,0.0,0.0,-7.192732294263614e-08,9.901215565196296e-08,7.310819074307559e-07,,0.35561964599764906,
harris_pc,cylinder,k,0.046415888336127774,0.0,0.0,-3.7663857601097715e-08,1.9264137194945358e-08,1.2558992173408728e-07,,0.3227998869988369,
harris_pc,pyramid,k,0.046415888336127774,0.0,0.0,-1.1347093557098252e-08,6.388886943758213e-09,3.668788818278279e-08,,0.32260047100135125,
harris_pc,sphere,k,0.046415888336127774,0.0,0.0,-1.4849417485964391e-08,4.205395392493479e-09,3.520276345380572e-08,,0.33049943600053666,
harris_pc,torus,k,0.046415888336127774,0.0,0.0,-7.045965615230026e-08,1.1655923185555386e-07,6.016748097566722e-07,,0.33900744700076757,
harris_pc,cone,k,0.1,0.0,0.0,-1.4746866444756637e-08,6.5763936913131835e-09,3.997052166012206e-08,,0.3220025250011531,
harris_pc,cube,k,0.1,0.0,0.0,-1.5938638723396884e-07,6.754535942676108e-08,4.847959935799894e-07,,0.3193826069982606,
harris_pc,cuboid,k,0.1,0.0,0.0,-1.6492434504038005e-07,2.1380331435370926e-07,1.5789474801633684e-06,,0.35086623200186295,
harris_pc,cylinder,k,0.1,0.0,0.0,-8.485880170119185e-08,4.002800750493499e-08,2.720467106544624e-07,,0.3242152589991747,
